102,100.220245,0.24211263873045774
101,100.220245,0.23981707815406123
100,100.220245,0.2377260442671374
99,0.17819262,0.2581123325471796
98,0.17831226,0.2587197522945221
97,0.17938758,0.2566578391257254
96,0.18231946,0.2547055039880335
95,0.18634933,0.25285908837163673
94,0.19181786,0.25111519182928577
93,0.20599517,0.24947065551395747
92,0.2056903,0.24792254722063284
91,0.18886289,0.2464681477927113
90,0.18348521,0.2213076509645818
89,0.17986546,0.22015689696917884
88,0.17839639,0.2190843546020177
87,0.17816049,0.22647171942546326
86,100.220245,0.2283520771622109
85,100.220245,0.22886909938228217
84,0.8685062,0.2294582179068488
83,0.8536174,0.23012059911943675
82,0.84652585,0.24135552159986662
81,0.8446806,0.2422041084923211
80,0.8477713,0.24313454521381717
79,0.8595122,0.2429212184121484
78,100.220245,0.2345729853158676
