,pose_0,pose_0,pose_0,pose_0,pose_1,pose_1,pose_1,pose_1,pose_2,pose_2,pose_2,pose_2,pose_3,pose_3,pose_3,pose_3,pose_4,pose_4,pose_4,pose_4,pose_5,pose_5,pose_5,pose_5
,x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ')
true,G0,0.19,G0,0.19,G-1,0.06,G-1,0.06,G-1,0.18,G-1,0.18,G0,0.12,G0,0.12,G0,0.47,G0,0.47,G0,0.49,G0,0.49
∅,G0,0.21333333333333332,G0,0.21333333333333332,G0,0.21333333333333332,G0,0.21333333333333332,G0,0.21333333333333332,G0,0.21333333333333332,G0,0.21333333333333332,G0,0.21333333333333332,G0,0.21333333333333332,G0,0.21333333333333332,G0,0.21333333333333332,G0,0.21333333333333332
Q1,G0,0.08011294365783742,G0,0.08012238829586,G0,0.08009387869189662,G0,0.0801113153400834,G0,0.08005851447291683,G0,0.08005911329575353,G0,0.08005907369306842,G0,0.08005911329793385,G0,0.4796724552523903,G0,0.47959650468268705,G0,0.4796724552523903,G0,0.47959650468268705
Q2,G0,0.14629704258497975,G0,0.1457157683515741,G-1,0.05635753162913067,G-1,0.05633031858004624,G-1,0.13646690524470367,G-1,0.1355736033805357,G0,0.1375684366335079,G0,0.13727034972676794,G0,0.4677120560009753,G0,0.4667656335454747,G0,0.4677120560009753,G0,0.4667656335454743
Q3,G0,0.080069985067599,G0,0.0800691931676503,G0,0.08006881374532347,G0,0.08006919316611572,G0,0.08001127992056979,G0,0.08000216863677476,G0,0.08003048359437337,G0,0.08001363573208714,G0,0.4798480733446828,G0,0.47987639425085743,G0,0.4798480733446828,G0,0.4798763942508575
Q4,G0,0.17633855872177936,G0,0.17619771258882416,G-1,0.059540383828385286,G-1,0.059553026706832504,G-1,0.11995838906662132,G-1,0.11916923701855925,G0,0.25365212394114367,G0,0.25461680254133,G0,0.40224456559726685,G0,0.4018481845792832,G0,0.40224456559726685,G0,0.40184818457928195
