,pose_0,pose_0,pose_0,pose_0,pose_1,pose_1,pose_1,pose_1,pose_2,pose_2,pose_2,pose_2,pose_3,pose_3,pose_3,pose_3,pose_4,pose_4,pose_4,pose_4,pose_5,pose_5,pose_5,pose_5
,x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ')
true,G0,0.16,G0,0.16,G-1,0.06,G-1,0.06,,0.0,,0.0,G0,0.15,G0,0.15,G2,0.93,G2,0.93,G2,0.9,G2,0.9
∅,G2,0.31,G2,0.31,G2,0.31,G2,0.31,G2,0.31,G2,0.31,G2,0.31,G2,0.31,G2,0.31,G2,0.31,G2,0.31,G2,0.31
Q1,G0,0.08201089276909634,G0,0.08235615877028246,G0,0.0818206627371355,G0,0.08174375749756851,G0,0.08172010405957318,G0,0.08170380026736482,G0,0.0817159123395932,G0,0.08170380083163498,G2,0.8757950425930927,G2,0.8796028820500881,G2,0.8757950425930927,G2,0.8796028820500882
Q2,G0,0.14036512467328796,G0,0.14046894311226424,G2,0.08992173398907899,G2,0.08855152723928308,G0,0.06309679683040623,G0,0.062264261303048886,G0,0.1744849487625337,G0,0.17374539438732667,G2,0.8273996065132894,G2,0.8283622429054036,G2,0.8273996065132894,G2,0.8283622429054022
Q3,G0,0.08127549946457256,G0,0.08127174509557833,G0,0.08126727666439472,G0,0.08127174448966037,G0,0.08087100758711734,G0,0.08047089492224861,G0,0.0810827115670435,G0,0.08103549478784539,G2,0.8846912334001787,G2,0.8882894625522346,G2,0.8846912334001787,G2,0.888289462552232
Q4,G0,0.1736423022188892,G0,0.1735539981494506,G2,0.08577753085498821,G2,0.08541972553923163,G2,0.1263934400120526,G2,0.12562605832630927,G2,0.2644684974367335,G2,0.263008076281692,G2,0.7303115757717051,G2,0.7328848132878276,G2,0.7303115757717051,G2,0.7328848132878252
