16,80.42821,0.15515233871415304
15,80.42821,0.15354476671790915
14,80.42821,0.15469929395717993
13,80.42821,0.15591916919127935
12,80.42821,0.1572067031875169
11,0.15592879,0.15856519665190028
10,0.15820776,0.12939126419742353
9,0.16055517,0.12603225105871804
8,0.16297327,0.12488381712543321
7,0.14027354,0.12644717921826945
6,0.1426706,0.12808967181825487
5,0.1451506,0.1298154599327742
4,0.1571402,0.1316290302956175
3,0.15383764,0.13353524355089338
2,0.15067235,0.13553937183843867
1,0.14763276,0.13764714110245532
0,0.18531851,0.13986477882512108
359,0.18512438,0.1837834442226234
358,0.18160225,0.1805553458277517
357,0.17821519,0.17749182350088016
356,0.17495215,0.1745828179871383
355,0.17180647,0.1718191230710177
354,0.16877273,0.16919196735417297
353,0.7729968,0.1666948595029266
352,0.7619297,0.1643187390686441
351,0.75628877,0.16612688778545762
350,0.7545974,0.16994599622550835
349,0.7568882,0.17399905057402282
