12,80.42821,0.14883489421900298
11,80.42821,0.14466507723360172
10,80.42821,0.14076502158853485
9,80.42821,0.1371103992214874
8,80.42821,0.1336804314095187
7,80.42821,0.13045665276173435
6,0.15419646,0.12742330099684868
5,0.15663327,0.12456447583892957
4,0.15809378,0.12186687960389542
3,0.1547726,0.12024242531684083
2,0.15158856,0.12204729307788477
1,0.14853385,0.12394549987985239
0,0.14559983,0.12594265476242442
359,0.14278132,0.1280448671527736
358,0.1400681,0.17210729659535662
357,0.1792758,0.1691873393214075
356,0.17277795,0.16641465443015382
355,0.16966817,0.16378046783291408
354,0.16667293,0.16127693660144465
353,0.16378069,0.15889628341953815
352,0.16457318,0.15663181904009021
351,0.1676077,0.15447735849977157
350,0.16830988,0.1530306612546414
349,0.16558379,0.15668019694507224
348,80.42821,0.16055815894604483
347,80.42821,0.16468439582603972
346,80.42821,0.16908117218661275
345,80.42821,0.17377349888197918
