12,80.42821,0.1321069000484354
11,80.42821,0.131557259607145
10,80.42821,0.13178206761316547
9,80.42821,0.1396416866369656
8,0.14947465,0.1458821880980819
7,0.15699586,0.14545983561065054
6,0.15689656,0.14508398802950218
5,0.15679719,0.14475405756690032
4,0.15669847,0.14446922193258696
3,0.15659961,0.14422918649574407
2,0.15650086,0.14403446550101753
1,0.15640223,0.14388354410879153
0,0.1563039,0.1437766885910739
359,0.15620531,0.13796785691950794
358,80.42821,0.12821917703192234
357,80.42821,0.1282413730499305
356,80.42821,0.1283026881533746
