15,0.36371136,0.27618737584104047
14,0.36371136,0.27230796422528375
13,0.36371136,0.2685438832407891
12,0.36371136,0.26516614177291037
11,0.36371136,0.2630649611579637
10,0.36371136,0.2610614166522718
9,0.36371136,0.2591610750852625
8,0.36371136,0.2573660294960444
7,0.36371136,0.2560971977359762
6,0.36371136,0.25558047722411154
5,0.36371136,0.2551434003153275
4,0.36371136,0.2547852933461831
3,0.36371136,0.2545056064269434
2,0.36371136,0.2543039113727958
1,0.36371136,0.254179428573415
0,0.36371136,0.2545546611979218
359,0.36371136,0.2557041920803275
358,0.36371136,0.2569427745847934
357,0.36371136,0.25827246963376493
356,0.36371136,0.2596955160632633
355,0.36371136,0.26123205971104385
354,0.36371136,0.2634988425217134
353,0.36371136,0.265887009376447
352,0.36371136,0.26840136689573907
