98,0.28829342,0.2811777753451637
97,0.27332792,0.27206307726981827
96,0.26697364,0.2665228483227768
95,0.262836,0.2626272495831908
94,0.25991434,0.2597808551015098
93,0.25785974,0.25775289146233893
92,0.256465,0.25637656112994633
91,0.25563645,0.25557444697435777
90,0.25532493,0.2553076400001076
89,0.2555107,0.2555744469743574
88,0.2562035,0.2563765604621757
87,0.2574411,0.2577528914623385
86,0.25932994,0.2597808551015092
85,0.26201692,0.262627249583191
84,0.26580358,0.26652284832277623
83,0.27144256,0.27206307726981754
82,0.28190038,0.28117777534516397
81,0.89207006,0.29717510897753
80,0.8989528,0.2982887645347336
79,100.220245,0.2990980450703333
78,100.220245,0.2994988761320909
77,0.29327476,0.3007828028065291
