12,0.18086265,0.1792710012944004
11,0.17271113,0.1730763413324881
10,0.16815002,0.16885325332815418
9,0.1649452,0.16563607970694952
8,0.16249625,0.16309832847547423
7,0.16059856,0.1610639118076925
6,0.15907428,0.15941743676022832
5,0.15788032,0.15808662116133707
4,0.15693498,0.15706635901145463
3,0.15622962,0.15629224560072538
2,0.15574114,0.15574764186802076
1,0.15544023,0.1554217883803686
0,0.1553192,0.15530764000010738
359,0.15538411,0.1554217883803686
358,0.15564619,0.1557476418680208
357,0.15609498,0.15629224555584365
356,0.156739,0.15706635901145463
355,0.15761691,0.1580866211613371
354,0.1587568,0.15941743676022832
353,0.16017503,0.16106391180769247
352,0.16199583,0.1630983284754743
351,0.16428968,0.16563607970694957
350,0.16727176,0.16885325332815426
349,0.17138566,0.17307634133248795
348,0.17808701,0.17927098657179807
347,0.19286814,0.1958889202518983
346,0.19296741,0.19953956834973632
345,0.19302936,0.2005960329914299
344,0.19296782,0.20150492326283015
343,0.19287415,0.20228453414707717
342,0.19279921,0.20285162948689794
341,0.19354111,0.20398317910698555
