21,100.220245,0.2071720296208082
20,0.19278538,0.20590048236260447
19,0.19497333,0.21018172725700765
12,0.1790257,0.17927098592891838
11,0.17177592,0.17307633983351886
10,0.16752462,0.16885325332773324
9,0.1644519,0.16563607970654942
8,0.16209823,0.16309832847508507
7,0.1602478,0.16106391180731555
6,0.15879248,0.15941743675985812
5,0.15763523,0.1580866211609742
4,0.15672742,0.15706635901109553
3,0.15606946,0.15629224560036925
2,0.15560736,0.1557476418676667
1,0.15533166,0.15542178838001589
0,0.15524206,0.1553076399997552
359,0.15535043,0.15542178838001589
358,0.15563814,0.15574764186766674
357,0.15611313,0.15629224560036928
356,0.15678893,0.15706635901109553
355,0.15771586,0.15808662116097416
354,0.15888529,0.15941743675985812
353,0.16037183,0.16106391180731558
352,0.16223635,0.1630983284750851
351,0.16461873,0.16563607970654945
350,0.1677198,0.16885325332773327
349,0.17204021,0.17307634133203684
348,0.1793873,0.17927100406107385
