,pose_0,pose_0,pose_0,pose_0,pose_1,pose_1,pose_1,pose_1,pose_2,pose_2,pose_2,pose_2,pose_3,pose_3,pose_3,pose_3,pose_4,pose_4,pose_4,pose_4,pose_5,pose_5,pose_5,pose_5
,x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ')
true,G1,0.9,G1,0.9,G1,0.99,G1,0.99,G0,0.98,G0,0.98,G2,1.0,G2,1.0,G2,0.64,G2,0.64,G1,0.44,G1,0.44
∅,G1,0.3883333333333333,G1,0.3883333333333333,G1,0.3883333333333333,G1,0.3883333333333333,G1,0.3883333333333333,G1,0.3883333333333333,G1,0.3883333333333333,G1,0.3883333333333333,G1,0.3883333333333333,G1,0.3883333333333333,G1,0.3883333333333333,G1,0.3883333333333333
Q1,G1,0.9,G1,0.9,G1,0.99,G1,0.99,G0,0.98,G0,0.98,G2,1.0,G2,1.0,G2,0.64,G2,0.64,G1,0.44,G1,0.44
Q2,G1,0.9,G1,0.9,G1,0.99,G1,0.99,G0,0.98,G0,0.98,G2,1.0,G2,1.0,G2,0.64,G2,0.64,G1,0.44,G1,0.44
Q3,G1,0.9,G1,0.9,G1,0.99,G1,0.99,G0,0.98,G0,0.98,G2,1.0,G2,1.0,G2,0.64,G2,0.64,G1,0.44,G1,0.44
Q4,G1,0.9,G1,0.9,G1,0.99,G1,0.99,G0,0.98,G0,0.98,G2,1.0,G2,1.0,G2,0.64,G2,0.64,G1,0.44,G1,0.44
