,pose_0,pose_0,pose_0,pose_0,pose_1,pose_1,pose_1,pose_1,pose_2,pose_2,pose_2,pose_2,pose_3,pose_3,pose_3,pose_3,pose_4,pose_4,pose_4,pose_4,pose_5,pose_5,pose_5,pose_5
,x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ')
true,G1,0.52,G1,0.52,G1,0.7,G1,0.7,G-1,0.96,G-1,0.96,G2,0.7,G2,0.7,G2,0.31,G2,0.31,G1,0.3,G1,0.3
∅,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333
Q1,G1,0.48352858251414566,G1,0.48352858251414566,G1,0.5875527347345673,G1,0.6194761689755192,G-1,0.8495584012996885,G-1,0.8829884156987375,G2,0.5664674562925104,G2,0.5797235397569769,G2,0.2904177059515365,G2,0.29194015383113553,G1,0.2680007491568351,G1,0.2712008145278626
Q2,G1,0.41037613174214443,G1,0.449901485543164,G1,0.5221571053199132,G1,0.5276077981231518,G-1,0.6474019673478102,G-1,0.8466951290327813,G2,0.3271650515695669,G2,0.5458251212271585,G2,0.2399398055347125,G2,0.243978174529475,G1,0.27574185588930045,G1,0.28071425748223766
Q3,G1,0.36935808116210544,G1,0.4305044077047287,G1,0.610784728964136,G1,0.6147383755223579,G-1,0.7645465699620081,G-1,0.8118863405723864,G2,0.5446284671869631,G2,0.5581851839171861,G2,0.29853816828015567,G2,0.29939105478281786,G1,0.2865270774846423,G1,0.2874870674480098
Q4,G1,0.370151674392981,G1,0.43192773778290305,G1,0.4577667556489252,G1,0.4689929062917899,G-1,0.7427702480329603,G-1,0.7676147637080497,G2,0.5228866825139739,G2,0.5400979247316757,G2,0.22601151027329777,G2,0.22790133250219533,G1,0.32602442565138795,G1,0.32716271943303354
