,pose_0,pose_0,pose_0,pose_0,pose_1,pose_1,pose_1,pose_1,pose_2,pose_2,pose_2,pose_2,pose_3,pose_3,pose_3,pose_3,pose_4,pose_4,pose_4,pose_4,pose_5,pose_5,pose_5,pose_5
,x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ'),x₉*,γ*(β'),xˆ₉*,γ*(βˆ')
true,G1,0.52,G1,0.52,G1,0.7,G1,0.7,G-1,0.96,G-1,0.96,G2,0.7,G2,0.7,G2,0.31,G2,0.31,G1,0.3,G1,0.3
∅,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333,G1,0.2533333333333333
Q1,G1,0.52,G1,0.52,G1,0.7,G1,0.7,G-1,0.96,G-1,0.96,G2,0.7,G2,0.7,G2,0.31,G2,0.31,G1,0.3,G1,0.3
Q2,G1,0.52,G1,0.52,G1,0.7,G1,0.7,G-1,0.96,G-1,0.96,G2,0.7,G2,0.7,G2,0.31,G2,0.31,G1,0.3,G1,0.3
Q3,G1,0.52,G1,0.52,G1,0.7,G1,0.7,G-1,0.96,G-1,0.96,G2,0.7,G2,0.7,G2,0.31,G2,0.31,G1,0.3,G1,0.3
Q4,G1,0.52,G1,0.52,G1,0.7,G1,0.7,G-1,0.96,G-1,0.96,G2,0.7,G2,0.7,G2,0.31,G2,0.31,G1,0.3,G1,0.3
