106,100.220245,0.2834047403989786
105,100.220245,0.280429855627234
104,100.220245,0.27830638563116833
103,100.220245,0.2762983632654822
102,100.220245,0.2745854588564447
101,100.220245,0.27359000048912646
100,100.220245,0.27271485655882727
99,100.220245,0.2719278612445367
98,100.220245,0.27175879550935034
97,100.220245,0.27191547827452683
96,100.220245,0.27271947604118624
95,100.220245,0.2745725409208499
94,0.22816326,0.2774818386638077
93,0.22905682,0.2826047184589752
92,0.23237592,0.2922644294735763
91,0.23699528,0.29823809118197747
90,0.24035847,0.299581316832297
89,0.23822819,0.29938964331893014
88,0.23351379,0.3029027851442255
